Acc	Name	Desc	Status
PF00421.18	PSII	Photosystem II protein	not_in_edm
PF00423.18	HN	Haemagglutinin-neuraminidase	not_in_bgc
PF00424.17	REV	REV protein (anti-repression trans-activator protein)	not_in_edm
PF00425.17	Chorismate_bind	chorismate binding enzyme	included
PF00426.17	VP4_haemagglut	Outer Capsid protein VP4 (Hemagglutinin) Concanavalin-like domain	not_in_edm
PF00427.20	PBS_linker_poly	Phycobilisome Linker polypeptide	not_in_edm
PF00428.18	Ribosomal_60s	60s Acidic ribosomal protein	not_in_edm
PF00429.18	TLV_coat	ENV polyprotein (coat polyprotein)	not_in_edm
PF00430.17	ATP-synt_B	ATP synthase B/B' CF(0)	not_in_edm
PF00431.19	CUB	CUB domain	not_in_bgc
PF00432.20	Prenyltrans	Prenyltransferase and squalene oxidase repeat	included
PF00433.23	Pkinase_C	Protein kinase C terminal domain	included
PF00434.17	VP7	Glycoprotein VP7	not_in_edm
PF00435.20	Spectrin	Spectrin repeat	not_in_edm
PF00436.24	SSB	Single-strand binding protein family	not_in_edm
PF00437.19	T2SSE	Type II/IV secretion system protein	not_in_edm
PF00438.19	S-AdoMet_synt_N	S-adenosylmethionine synthetase, N-terminal domain	included
PF00439.24	Bromodomain	Bromodomain	manual_discard
PF00440.22	TetR_N	Bacterial regulatory proteins, tetR family	not_in_edm
PF00441.23	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain	included
PF00443.28	UCH	Ubiquitin carboxyl-terminal hydrolase	included
PF00444.17	Ribosomal_L36	Ribosomal protein L36	not_in_edm
PF00445.17	Ribonuclease_T2	Ribonuclease T2 family	auto_discard
PF00446.16	GnRH	Gonadotropin-releasing hormone	not_in_edm
PF00447.16	HSF_DNA-bind	HSF-type DNA-binding	not_in_edm
PF00448.21	SRP54	SRP54-type protein, GTPase domain	not_in_edm
PF00449.19	Urease_alpha	Urease alpha-subunit, N-terminal domain	included
PF00450.21	Peptidase_S10	Serine carboxypeptidase	included
PF00451.18	Toxin_2	Scorpion short toxin, BmKK2	not_in_edm
PF00452.18	Bcl-2	Apoptosis regulator proteins, Bcl-2 family	not_in_edm
PF00453.17	Ribosomal_L20	Ribosomal protein L20	not_in_edm
PF00454.26	PI3_PI4_kinase	Phosphatidylinositol 3- and 4-kinase	included
PF00455.21	DeoRC	DeoR C terminal sensor domain	not_in_edm
PF00456.20	Transketolase_N	Transketolase, thiamine diphosphate binding domain	included
PF00457.16	Glyco_hydro_11	Glycosyl hydrolases family 11	included
PF00458.19	WHEP-TRS	WHEP-TRS domain	not_in_bgc
PF00459.24	Inositol_P	Inositol monophosphatase family	included
PF00460.19	Flg_bb_rod	Flagella basal body rod protein	not_in_edm
PF00462.23	Glutaredoxin	Glutaredoxin	included
PF00463.20	ICL	Isocitrate lyase family	included
PF00464.18	SHMT	Serine hydroxymethyltransferase	included
PF00465.18	Fe-ADH	Iron-containing alcohol dehydrogenase	included
PF00466.19	Ribosomal_L10	Ribosomal protein L10	not_in_edm
PF00467.28	KOW	KOW motif	not_in_edm
PF00468.16	Ribosomal_L34	Ribosomal protein L34	not_in_edm
PF00469.19	F-protein	Negative factor, (F-Protein) or Nef	not_in_edm
PF00471.19	Ribosomal_L33	Ribosomal protein L33	not_in_edm
PF00472.19	RF-1	RF-1 domain	auto_discard
PF00473.16	CRF	Corticotropin-releasing factor family	not_in_edm
PF00474.16	SSF	Sodium:solute symporter family	not_in_edm
PF00475.17	IGPD	Imidazoleglycerol-phosphate dehydratase	included
PF00476.19	DNA_pol_A	DNA polymerase family A	auto_discard
PF00477.16	LEA_5	Small hydrophilic plant seed protein	not_in_edm
PF00478.24	IMPDH	IMP dehydrogenase / GMP reductase domain	included
PF00479.21	G6PD_N	Glucose-6-phosphate dehydrogenase, NAD binding domain	included
PF00480.19	ROK	ROK family	included
PF00481.20	PP2C	Protein phosphatase 2C	included
PF00482.22	T2SSF	Type II secretion system (T2SS), protein F	not_in_edm
PF00483.22	NTP_transferase	Nucleotidyl transferase	included
PF00484.18	Pro_CA	Carbonic anhydrase	included
PF00485.17	PRK	Phosphoribulokinase / Uridine kinase family	included
PF00486.27	Trans_reg_C	Transcriptional regulatory protein, C terminal	not_in_edm
PF00487.23	FA_desaturase	Fatty acid desaturase	included
PF00488.20	MutS_V	MutS domain V	not_in_edm
PF00489.16	IL6	Interleukin-6/G-CSF/MGF family	not_in_edm
PF00490.20	ALAD	Delta-aminolevulinic acid dehydratase	included
PF00491.20	Arginase	Arginase family	included
PF00493.22	MCM	MCM2/3/5 family	manual_discard
PF00494.18	SQS_PSY	Squalene/phytoene synthase	included
PF00496.21	SBP_bac_5	Bacterial extracellular solute-binding proteins, family 5 Middle	not_in_edm
PF00497.19	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	not_in_edm
PF00498.25	FHA	FHA domain	manual_discard
PF00499.19	Oxidored_q3	NADH-ubiquinone/plastoquinone oxidoreductase chain 6	included
PF00500.17	Late_protein_L1	L1 (late) protein	not_in_edm
PF00501.27	AMP-binding	AMP-binding enzyme	included
PF00502.18	Phycobilisome	Phycobilisome protein	not_in_edm
PF00503.19	G-alpha	G-protein alpha subunit	not_in_edm
PF00504.20	Chloroa_b-bind	Chlorophyll A-B binding protein	included
PF00505.18	HMG_box	HMG (high mobility group) box	manual_discard
PF00506.17	Flu_NP	Influenza virus nucleoprotein	not_in_edm
PF00507.18	Oxidored_q4	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3	included
PF00508.16	PPV_E2_N	E2 (early) protein, N terminal	not_in_edm
PF00509.17	Hemagglutinin	Haemagglutinin	not_in_edm
PF00510.17	COX3	Cytochrome c oxidase subunit III	included
PF00511.16	PPV_E2_C	E2 (early) protein, C terminal	not_in_edm
PF00512.24	HisKA	His Kinase A (phospho-acceptor) domain	manual_discard
PF00513.17	Late_protein_L2	Late Protein L2	not_in_edm
PF00514.22	Arm	Armadillo/beta-catenin-like repeat	not_in_edm
PF00515.27	TPR_1	Tetratricopeptide repeat	not_in_edm
PF00516.17	GP120	Envelope glycoprotein GP120	not_in_edm
PF00517.16	GP41	Retroviral envelope protein	not_in_edm
PF00518.16	E6	Early Protein (E6)	not_in_edm
PF00519.16	PPV_E1_C	Papillomavirus helicase	not_in_bgc
PF00520.30	Ion_trans	Ion transport protein	auto_discard
PF00521.19	DNA_topoisoIV	DNA gyrase/topoisomerase IV, subunit A	auto_discard
PF00522.17	VPR	VPR/VPX protein	not_in_edm
PF00523.17	Fusion_gly	Fusion glycoprotein F0	not_in_edm
PF00524.17	PPV_E1_N	E1 Protein, N terminal domain	not_in_bgc
PF00525.17	Crystallin	Alpha crystallin A chain, N terminal	not_in_edm
PF00526.17	Dicty_CTDC	Dictyostelium (slime mold) repeat	not_in_edm
PF00527.17	E7	E7 protein, Early protein	not_in_edm
PF00528.21	BPD_transp_1	Binding-protein-dependent transport system inner membrane component	not_in_edm
PF00529.19	HlyD	HlyD membrane-fusion protein of T1SS	not_in_edm
PF00530.17	SRCR	Scavenger receptor cysteine-rich domain	not_in_bgc
PF00531.21	Death	Death domain	not_in_bgc
PF00532.20	Peripla_BP_1	Periplasmic binding proteins and sugar binding domain of LacI family	not_in_edm
PF00533.25	BRCT	BRCA1 C Terminus (BRCT) domain	manual_discard
PF00534.19	Glycos_transf_1	Glycosyl transferases group 1	included
PF00535.25	Glycos_transf_2	Glycosyl transferase family 2	included
PF00536.29	SAM_1	SAM domain (Sterile alpha motif)	manual_discard
PF00537.17	Toxin_3	Scorpion toxin-like domain	not_in_edm
PF00538.18	Linker_histone	linker histone H1 and H5 family	manual_discard
PF00539.17	Tat	Transactivating regulatory protein (Tat)	not_in_edm
PF00540.17	Gag_p17	gag gene protein p17 (matrix protein)	not_in_bgc
PF00541.16	Adeno_knob	Adenoviral fibre protein (knob domain)	not_in_edm
PF00542.18	Ribosomal_L12	Ribosomal protein L7/L12 C-terminal domain	not_in_edm
PF00543.21	P-II	Nitrogen regulatory protein P-II	not_in_edm
PF00544.18	Pec_lyase_C	Pectate lyase	included
PF00545.19	Ribonuclease	ribonuclease	auto_discard
PF00547.17	Urease_gamma	Urease, gamma subunit	included
PF00548.19	Peptidase_C3	3C cysteine protease (picornain 3C)	not_in_bgc
PF00549.18	Ligase_CoA	CoA-ligase	included
PF00550.24	PP-binding	Phosphopantetheine attachment site	included
PF00551.18	Formyl_trans_N	Formyl transferase	included
PF00552.20	IN_DBD_C	Integrase DNA binding domain	not_in_bgc
PF00553.18	CBM_2	Cellulose binding domain	included
PF00554.21	RHD_DNA_bind	Rel homology DNA-binding domain	not_in_edm
PF00555.18	Endotoxin_M	delta endotoxin	not_in_edm
PF00556.19	LHC	Antenna complex alpha/beta subunit	not_in_edm
PF00557.23	Peptidase_M24	Metallopeptidase family M24	included
PF00558.18	Vpu	Vpu protein	not_in_edm
PF00559.16	Vif	Retroviral Vif (Viral infectivity) protein	not_in_edm
PF00560.32	LRR_1	Leucine Rich Repeat	not_in_edm
PF00561.19	Abhydrolase_1	alpha/beta hydrolase fold	included
PF00562.27	RNA_pol_Rpb2_6	RNA polymerase Rpb2, domain 6	auto_discard
PF00563.19	EAL	EAL domain	included
PF00564.23	PB1	PB1 domain	included
PF00565.16	SNase	Staphylococcal nuclease homologue	auto_discard
PF00566.17	RabGAP-TBC	Rab-GTPase-TBC domain	not_in_edm
PF00567.23	TUDOR	Tudor domain	manual_discard
PF00568.22	WH1	WH1 domain	not_in_edm
PF00569.16	ZZ	Zinc finger, ZZ type	manual_discard
PF00570.22	HRDC	HRDC domain	auto_discard
PF00571.27	CBS	CBS domain	included
PF00572.17	Ribosomal_L13	Ribosomal protein L13	not_in_edm
PF00573.21	Ribosomal_L4	Ribosomal protein L4/L1 family	not_in_edm
PF00574.22	CLP_protease	Clp protease	included
PF00575.22	S1	S1 RNA binding domain	auto_discard
PF00576.20	Transthyretin	HIUase/Transthyretin family	included
PF00577.19	Usher	Outer membrane usher protein	not_in_edm
PF00578.20	AhpC-TSA	AhpC/TSA family	included
PF00579.24	tRNA-synt_1b	tRNA synthetases class I (W and Y)	auto_discard
PF00580.20	UvrD-helicase	UvrD/REP helicase N-terminal domain	auto_discard
PF00581.19	Rhodanese	Rhodanese-like domain	included
PF00582.25	Usp	Universal stress protein family	included
PF00583.24	Acetyltransf_1	Acetyltransferase (GNAT) family	included
PF00584.19	SecE	SecE/Sec61-gamma subunits of protein translocation complex	not_in_edm
PF00585.17	Thr_dehydrat_C	C-terminal regulatory domain of Threonine dehydratase	auto_discard
PF00586.23	AIRS	AIR synthase related protein, N-terminal domain	included
PF00587.24	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)	auto_discard
PF00588.18	SpoU_methylase	SpoU rRNA Methylase family	auto_discard
PF00589.21	Phage_integrase	Phage integrase family	not_in_edm
PF00590.19	TP_methylase	Tetrapyrrole (Corrin/Porphyrin) Methylases	included
PF00591.20	Glycos_transf_3	Glycosyl transferase family, a/b domain	included
PF00593.23	TonB_dep_Rec	TonB dependent receptor	not_in_edm
PF00594.19	Gla	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain	not_in_bgc
PF00595.23	PDZ	PDZ domain (Also known as DHR or GLGF)	manual_discard
PF00596.20	Aldolase_II	Class II Aldolase and Adducin N-terminal domain	included
PF00598.18	Flu_M1	Influenza Matrix protein (M1)	not_in_edm
PF00599.16	Flu_M2	Influenza Matrix protein (M2)	not_in_edm
PF00600.18	Flu_NS1	Influenza non-structural protein (NS1)	not_in_edm
PF00601.18	Flu_NS2	Influenza non-structural protein (NS2)	not_in_edm
PF00602.16	Flu_PB1	Influenza RNA-dependent RNA polymerase subunit PB1	not_in_bgc
PF00603.16	Flu_PA	Influenza RNA-dependent RNA polymerase subunit PA	not_in_edm
PF00604.16	Flu_PB2	Influenza RNA-dependent RNA polymerase subunit PB2	not_in_edm
PF00605.16	IRF	Interferon regulatory factor transcription factor	not_in_edm
PF00606.17	Glycoprotein_B	Herpesvirus Glycoprotein B ectodomain	not_in_edm
PF00607.19	Gag_p24	gag gene protein p24 (core nucleocapsid protein)	not_in_bgc
PF00608.16	Adeno_shaft	Adenoviral fibre protein (repeat/shaft region)	not_in_edm
PF00609.18	DAGK_acc	Diacylglycerol kinase accessory domain	included
PF00610.20	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	manual_discard
PF00611.22	FCH	Fes/CIP4, and EFC/F-BAR homology domain	included
PF00612.26	IQ	IQ calmodulin-binding motif	not_in_edm
PF00613.19	PI3Ka	Phosphoinositide 3-kinase family, accessory domain (PIK domain)	not_in_bgc
PF00614.21	PLDc	Phospholipase D Active site motif	included
PF00615.18	RGS	Regulator of G protein signaling domain	auto_discard
PF00616.18	RasGAP	GTPase-activator protein for Ras-like GTPase	not_in_edm
PF00617.18	RasGEF	RasGEF domain	included
PF00618.19	RasGEF_N	RasGEF N-terminal motif	not_in_edm
PF00619.20	CARD	Caspase recruitment domain	not_in_bgc
PF00620.26	RhoGAP	RhoGAP domain	manual_discard
PF00621.19	RhoGEF	RhoGEF domain	manual_discard
PF00622.27	SPRY	SPRY domain	manual_discard
PF00623.19	RNA_pol_Rpb1_2	RNA polymerase Rpb1, domain 2	auto_discard
PF00624.17	Flocculin	Flocculin repeat	not_in_edm
PF00625.20	Guanylate_kin	Guanylate kinase	included
PF00626.21	Gelsolin	Gelsolin repeat	not_in_edm
PF00627.30	UBA	UBA/TS-N domain	manual_discard
PF00628.28	PHD	PHD-finger	manual_discard
PF00629.22	MAM	MAM domain, meprin/A5/mu	not_in_bgc
PF00630.18	Filamin	Filamin/ABP280 repeat	not_in_edm
PF00631.21	G-gamma	GGL domain	not_in_edm
PF00632.24	HECT	HECT-domain (ubiquitin-transferase)	not_in_edm
PF00633.22	HHH	Helix-hairpin-helix motif	not_in_edm
PF00634.17	BRCA2	BRCA2 repeat	not_in_edm
PF00635.25	Motile_Sperm	MSP (Major sperm protein) domain	manual_discard
PF00636.25	Ribonuclease_3	Ribonuclease III domain	auto_discard
PF00637.19	Clathrin	Region in Clathrin and VPS	not_in_edm
PF00638.17	Ran_BP1	RanBP1 domain	not_in_edm
PF00639.20	Rotamase	PPIC-type PPIASE domain	included
PF00640.22	PID	Phosphotyrosine interaction domain (PTB/PID)	not_in_edm
PF00641.17	zf-RanBP	Zn-finger in Ran binding protein and others	manual_discard
PF00642.23	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	manual_discard
PF00643.23	zf-B_box	B-box zinc finger	not_in_edm
PF00644.19	PARP	Poly(ADP-ribose) polymerase catalytic domain	manual_discard
PF00645.17	zf-PARP	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region	auto_discard
PF00646.32	F-box	F-box domain	included
PF00647.18	EF1G	Elongation factor 1 gamma, conserved domain	not_in_edm
PF00648.20	Peptidase_C2	Calpain family cysteine protease	included
PF00649.17	Copper-fist	Copper fist DNA binding domain	not_in_edm
PF00650.19	CRAL_TRIO	CRAL/TRIO domain	included
PF00651.30	BTB	BTB/POZ domain	not_in_edm
PF00652.21	Ricin_B_lectin	Ricin-type beta-trefoil lectin domain	included
PF00653.20	BIR	Inhibitor of Apoptosis domain	not_in_edm
PF00654.19	Voltage_CLC	Voltage gated chloride channel	not_in_edm
PF00656.21	Peptidase_C14	Caspase domain	included
PF00657.21	Lipase_GDSL	GDSL-like Lipase/Acylhydrolase	included
PF00658.17	PABP	Poly-adenylate binding protein, unique domain	not_in_edm
PF00659.17	POLO_box	POLO box duplicated region	not_in_bgc
PF00660.16	SRP1_TIP1	Seripauperin and TIP1 family	not_in_edm
PF00661.20	Matrix	Viral matrix protein	not_in_edm
PF00662.19	Proton_antipo_N	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	included
PF00664.22	ABC_membrane	ABC transporter transmembrane region	auto_discard
PF00665.25	rve	Integrase core domain	auto_discard
PF00666.16	Cathelicidins	Cathelicidin	not_in_edm
PF00667.19	FAD_binding_1	FAD binding domain	included
PF00668.19	Condensation	Condensation domain	included
PF00669.19	Flagellin_N	Bacterial flagellin N-terminal helical region	not_in_edm
PF00670.20	AdoHcyase_NAD	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	included
PF00672.24	HAMP	HAMP domain	auto_discard
PF00673.20	Ribosomal_L5_C	ribosomal L5P family C-terminus	not_in_edm
PF00674.17	DUP	DUP family	not_in_edm
PF00675.19	Peptidase_M16	Insulinase (Peptidase family M16)	included
PF00676.19	E1_dh	Dehydrogenase E1 component	included
PF00677.16	Lum_binding	Lumazine binding domain	included
PF00679.23	EFG_C	Elongation factor G C-terminus	not_in_edm
PF00680.19	RdRP_1	RNA dependent RNA polymerase	not_in_bgc
PF00681.19	Plectin	Plectin repeat	not_in_edm
PF00682.18	HMGL-like	HMGL-like	included
PF00683.16	TB	TB domain	not_in_edm
PF00684.18	DnaJ_CXXCXGXG	DnaJ central domain	not_in_edm
PF00685.26	Sulfotransfer_1	Sulfotransferase domain	included
PF00686.18	CBM_20	Starch binding domain	auto_discard
PF00687.20	Ribosomal_L1	Ribosomal protein L1p/L10e family	not_in_edm
PF00688.17	TGFb_propeptide	TGF-beta propeptide	not_in_edm
PF00689.20	Cation_ATPase_C	Cation transporting ATPase, C-terminus	auto_discard
PF00690.25	Cation_ATPase_N	Cation transporter/ATPase, N-terminus	auto_discard
PF00691.19	OmpA	OmpA family	auto_discard
PF00692.18	dUTPase	dUTPase	included
PF00693.17	Herpes_TK	Thymidine kinase from herpesvirus	not_in_bgc
PF00694.18	Aconitase_C	Aconitase C-terminal domain	included
PF00695.18	vMSA	Major surface antigen from hepadnavirus	not_in_edm
PF00696.27	AA_kinase	Amino acid kinase family	included
PF00697.21	PRAI	N-(5'phosphoribosyl)anthranilate (PRA) isomerase	included
PF00698.20	Acyl_transf_1	Acyl transferase domain	included
PF00699.19	Urease_beta	Urease beta subunit	included
PF00700.20	Flagellin_C	Bacterial flagellin C-terminal helical region	not_in_edm
PF00701.21	DHDPS	Dihydrodipicolinate synthetase family	included
PF00702.25	Hydrolase	haloacid dehalogenase-like hydrolase	included
PF00703.20	Glyco_hydro_2	Glycosyl hydrolases family 2	included
PF00704.27	Glyco_hydro_18	Glycosyl hydrolases family 18	included
PF00705.17	PCNA_N	Proliferating cell nuclear antigen, N-terminal domain	not_in_edm
PF00706.16	Toxin_4	Anenome neurotoxin	not_in_edm
PF00707.21	IF3_C	Translation initiation factor IF-3, C-terminal domain	not_in_edm
PF00708.17	Acylphosphatase	Acylphosphatase	included
PF00709.20	Adenylsucc_synt	Adenylosuccinate synthetase	included
PF00710.19	Asparaginase	Asparaginase, N-terminal	included
PF00711.18	Defensin_beta	Beta defensin	not_in_edm
PF00712.18	DNA_pol3_beta	DNA polymerase III beta subunit, N-terminal domain	auto_discard
PF00713.16	Hirudin	Hirudin	not_in_edm
PF00714.16	IFN-gamma	Interferon gamma	not_in_edm
PF00715.16	IL2	Interleukin 2	not_in_edm
PF00716.16	Peptidase_S21	Assemblin (Peptidase family S21)	not_in_bgc
PF00717.22	Peptidase_S24	Peptidase S24-like	included
PF00718.19	Polyoma_coat	Polyomavirus coat protein	not_in_edm
PF00719.18	Pyrophosphatase	Inorganic pyrophosphatase	included
PF00720.16	SSI	Subtilisin inhibitor-like	not_in_edm
PF00721.20	TMV_coat	Virus coat protein (TMV like)	not_in_bgc
PF00722.20	Glyco_hydro_16	Glycosyl hydrolases family 16	included
PF00723.20	Glyco_hydro_15	Glycosyl hydrolases family 15	included
PF00724.19	Oxidored_FMN	NADH:flavin oxidoreductase / NADH oxidase family	included
PF00725.21	3HCDH	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	included
PF00726.16	IL10	Interleukin 10	not_in_edm
PF00727.17	IL4	Interleukin 4	not_in_edm
PF00728.21	Glyco_hydro_20	Glycosyl hydrolase family 20, catalytic domain	included
PF00729.17	Viral_coat	Viral coat protein (S domain)	not_in_edm
PF00730.24	HhH-GPD	HhH-GPD superfamily base excision DNA repair protein	auto_discard
PF00731.19	AIRC	AIR carboxylase	included
PF00732.18	GMC_oxred_N	GMC oxidoreductase	included
PF00733.20	Asn_synthase	Asparagine synthase	included
PF00734.17	CBM_1	Fungal cellulose binding domain	included
PF00735.17	Septin	Septin	not_in_edm
PF00736.18	EF1_GNE	EF-1 guanine nucleotide exchange domain	not_in_edm
PF00737.19	PsbH	Photosystem II 10 kDa phosphoprotein	not_in_edm
PF00738.17	Polyhedrin	Polyhedrin	not_in_edm
PF00739.18	X	Trans-activation protein X	not_in_edm
PF00740.17	Parvo_coat	Parvovirus coat protein VP2	not_in_edm
PF00741.17	Gas_vesicle	Gas vesicle protein	not_in_edm
PF00742.18	Homoserine_dh	Homoserine dehydrogenase	included
PF00743.18	FMO-like	Flavin-binding monooxygenase-like	included
PF00745.19	GlutR_dimer	Glutamyl-tRNAGlu reductase, dimerisation domain	auto_discard
PF00746.20	Gram_pos_anchor	LPXTG cell wall anchor motif	auto_discard
PF00747.16	Viral_DNA_bp	ssDNA binding protein	not_in_edm
PF00748.18	Calpain_inhib	Calpain inhibitor	not_in_edm
PF00749.20	tRNA-synt_1c	tRNA synthetases class I (E and Q), catalytic domain	auto_discard
PF00750.18	tRNA-synt_1d	tRNA synthetases class I (R)	auto_discard
PF00751.17	DM	DM DNA binding domain	not_in_edm
PF00752.16	XPG_N	XPG N-terminal domain	not_in_edm
PF00753.26	Lactamase_B	Metallo-beta-lactamase superfamily	included
PF00754.24	F5_F8_type_C	F5/8 type C domain	included
PF00755.19	Carn_acyltransf	Choline/Carnitine o-acyltransferase	included
